pu_month,pu_day,pu_year,pu_time,do_month,do_day,do_year,do_time,htp_am,htp_pm,trip_period,passenger_count,trip_distance,pu_loc_id,pu_taxi_zone,do_loc_id,do_taxi_zone,payment_type_readable,total_cost
01,01,2017,00:59,01,01,2017,01:08,0,0,Late Night,1,2.35,237,Upper East Side South,75,East Harlem South,Credit card,12.36
01,01,2017,00:20,01,01,2017,00:41,0,0,Late Night,2,3.22,234,Union Sq,142,Lincoln Square East,Credit card,21.0
01,01,2017,00:43,01,01,2017,01:20,0,0,Late Night,1,4.29,142,Lincoln Square East,249,West Village,Credit card,29.3
01,01,2017,00:08,01,01,2017,00:23,0,0,Late Night,1,4.07,239,Upper West Side South,244,Washington Heights South,Cash,15.8
01,01,2017,00:39,01,01,2017,00:55,0,0,Late Night,1,3.87,166,Morningside Heights,141,Lenox Hill West,Credit card,19.3
01,01,2017,00:57,01,01,2017,01:02,0,0,Late Night,1,0.78,237,Upper East Side South,236,Upper East Side North,Cash,6.3
01,01,2017,00:12,01,01,2017,00:21,0,0,Late Night,1,2.7,87,Financial District North,52,Cobble Hill,Cash,11.8
01,01,2017,00:02,01,01,2017,00:13,0,0,Late Night,2,2.89,170,Murray Hill,140,Lenox Hill East,Credit card,14.76
01,01,2017,00:16,01,01,2017,00:24,0,0,Late Night,2,1.97,140,Lenox Hill East,170,Murray Hill,Cash,9.8
01,01,2017,00:29,01,01,2017,00:40,0,0,Late Night,2,3.17,170,Murray Hill,262,Yorkville East,Credit card,15.36
01,01,2017,00:41,01,01,2017,00:44,0,0,Late Night,2,0.74,262,Yorkville East,263,Yorkville West,Cash,5.8
01,01,2017,00:47,01,01,2017,00:49,0,0,Late Night,3,0.36,236,Upper East Side North,237,Upper East Side South,Cash,4.8
01,01,2017,00:52,01,01,2017,00:56,0,0,Late Night,2,0.73,236,Upper East Side North,262,Yorkville East,Cash,6.3
01,01,2017,00:59,01,01,2017,01:16,0,0,Late Night,2,3.36,262,Yorkville East,50,Clinton West,Credit card,16.3
01,01,2017,00:17,01,01,2017,00:25,0,0,Late Night,1,0.8,246,West Chelsea/Hudson Yards,90,Flatiron,Cash,7.8
01,01,2017,00:33,01,01,2017,00:43,0,0,Late Night,1,1.79,234,Union Sq,231,TriBeCa/Civic Center,Cash,10.3
01,01,2017,00:45,01,01,2017,00:54,0,0,Late Night,1,1.16,231,TriBeCa/Civic Center,148,Lower East Side,Credit card,10.56
01,01,2017,00:56,01,01,2017,01:03,0,0,Late Night,1,1.05,148,Lower East Side,211,SoHo,Cash,7.8
01,01,2017,00:28,01,01,2017,00:33,0,0,Late Night,1,1.03,211,SoHo,125,Hudson Sq,Credit card,9.12
01,01,2017,00:36,01,01,2017,01:04,0,0,Late Night,1,7.18,125,Hudson Sq,43,Central Park,Credit card,34.12
01,01,2017,00:09,01,01,2017,00:12,0,0,Late Night,1,0.47,79,East Village,79,East Village,Credit card,6.36
01,01,2017,00:21,01,01,2017,00:31,0,0,Late Night,1,2.47,148,Lower East Side,65,Downtown Brooklyn/MetroTech,Credit card,14.16
01,01,2017,00:38,01,01,2017,00:55,0,0,Late Night,1,2.42,148,Lower East Side,107,Gramercy,Credit card,16.56
01,01,2017,00:57,01,01,2017,01:12,0,0,Late Night,1,2.6,107,Gramercy,141,Lenox Hill West,Credit card,13.55
01,01,2017,00:32,01,01,2017,00:37,0,0,Late Night,1,0.9,236,Upper East Side North,237,Upper East Side South,Cash,6.8
01,01,2017,00:40,01,01,2017,00:47,0,0,Late Night,1,1.3,237,Upper East Side South,263,Yorkville West,Credit card,9.8
01,01,2017,00:55,01,01,2017,01:26,0,0,Late Night,4,12.0,141,Lenox Hill West,257,Windsor Terrace,Credit card,50.19
01,01,2017,00:20,01,01,2017,00:49,0,0,Late Night,2,4.7,249,West Village,236,Upper East Side North,Credit card,26.75
01,01,2017,00:54,01,01,2017,01:15,0,0,Late Night,1,8.7,237,Upper East Side South,13,Battery Park City,Credit card,32.75
01,01,2017,00:21,01,01,2017,00:40,0,0,Late Night,2,2.5,231,TriBeCa/Civic Center,90,Flatiron,Cash,14.8
01,01,2017,00:59,01,01,2017,01:07,0,0,Late Night,2,0.7,113,Greenwich Village North,211,SoHo,Cash,7.3
01,01,2017,00:05,01,01,2017,00:24,0,0,Late Night,1,1.59,100,Garment District,90,Flatiron,Cash,13.8
01,01,2017,00:28,01,01,2017,00:53,0,0,Late Night,1,4.29,113,Greenwich Village North,262,Yorkville East,Credit card,23.76
01,01,2017,00:14,01,01,2017,00:17,0,0,Late Night,1,0.4,142,Lincoln Square East,43,Central Park,Cash,5.3
01,01,2017,00:18,01,01,2017,00:22,0,0,Late Night,1,0.7,142,Lincoln Square East,142,Lincoln Square East,Cash,5.8
01,01,2017,00:27,01,01,2017,00:40,0,0,Late Night,1,2.4,142,Lincoln Square East,236,Upper East Side North,Cash,12.8
01,01,2017,00:43,01,01,2017,00:54,0,0,Late Night,1,4.2,263,Yorkville West,137,Kips Bay,Credit card,18.35
01,01,2017,00:56,01,01,2017,01:10,0,0,Late Night,1,1.7,137,Kips Bay,249,West Village,Credit card,13.55
01,01,2017,00:08,01,01,2017,00:12,0,0,Late Night,5,0.3,87,Financial District North,209,Seaport,Credit card,6.36
01,01,2017,00:12,01,01,2017,00:28,0,0,Late Night,4,4.02,209,Seaport,181,Park Slope,Credit card,20.16
01,01,2017,00:43,01,01,2017,00:52,0,0,Late Night,1,0.94,79,East Village,224,Stuy Town/Peter Cooper Village,Credit card,9.3
01,01,2017,00:59,01,01,2017,01:17,0,0,Late Night,2,2.0,79,East Village,164,Midtown South,Cash,12.8
01,01,2017,00:03,01,01,2017,00:42,0,0,Late Night,1,12.73,151,Manhattan Valley,80,East Williamsburg,Cash,40.8
01,01,2017,00:24,01,01,2017,00:46,0,0,Late Night,2,2.1,50,Clinton West,164,Midtown South,Cash,16.3
01,01,2017,00:47,01,01,2017,00:59,0,0,Late Night,2,0.9,164,Midtown South,100,Garment District,Cash,9.8
01,01,2017,00:41,01,01,2017,00:57,0,0,Late Night,1,2.4,237,Upper East Side South,143,Lincoln Square West,Cash,13.8
01,01,2017,00:08,01,01,2017,00:15,0,0,Late Night,1,1.59,233,UN/Turtle Bay South,224,Stuy Town/Peter Cooper Village,Credit card,10.56
01,01,2017,00:18,01,01,2017,00:29,0,0,Late Night,1,1.58,107,Gramercy,144,Little Italy/NoLiTa,Credit card,11.84
01,01,2017,00:30,01,01,2017,00:59,0,0,Late Night,1,3.62,144,Little Italy/NoLiTa,43,Central Park,Cash,20.8
01,01,2017,00:22,01,01,2017,00:29,0,0,Late Night,1,1.21,43,Central Park,263,Yorkville West,Credit card,10.79
01,01,2017,00:37,01,01,2017,00:44,0,0,Late Night,1,1.28,237,Upper East Side South,236,Upper East Side North,Credit card,9.3
01,01,2017,00:44,01,01,2017,00:48,0,0,Late Night,2,0.8,236,Upper East Side North,75,East Harlem South,Credit card,7.24
